market_value,age,height,attacking,technical,tactical,defending,creativity,saves,anticipation,ball_distribution,aerial,avg_score_last_12_months,appearances_last_12_months,point_of_tournament,pos_D,pos_F,pos_G,pos_M,foot_Both,foot_Left,foot_Right,cluster
1300,31,172,59,61,43,39,65,0,0,0,0,6.99,53,1788.65,False,False,False,True,False,True,False,6
1400,30,174,53,55,46,46,54,0,0,0,0,6.92,60,1788.65,False,False,False,True,False,False,True,2
1500,27,178,56,65,35,38,59,0,0,0,0,6.79,50,1788.65,False,False,False,True,False,True,False,6
1300,26,173,61,61,42,36,56,0,0,0,0,7.11,39,1788.65,False,False,False,True,False,True,False,6
1300,31,174,60,57,45,44,58,0,0,0,0,7.03,25,1788.65,False,False,False,True,False,True,False,6
195,38,172,39,54,61,64,52,0,0,0,0,6.97,42,1788.65,True,False,False,False,False,False,True,3
1500,32,187,36,48,65,78,41,0,0,0,0,7.09,47,1788.65,True,False,False,False,False,False,True,3
3800,24,184,36,49,60,69,42,0,0,0,0,6.89,38,1788.65,True,False,False,False,False,False,True,3
2100,27,183,39,51,60,72,44,0,0,0,0,7.15,24,1788.65,True,False,False,False,False,False,True,3
3900,23,175,44,51,41,56,53,0,0,0,0,6.87,37,1788.65,True,False,False,False,False,True,False,5
550,34,192,0,0,68,0,0,64,53,62,66,6.98,59,1788.65,False,False,True,False,False,True,False,0
13400,23,183,66,50,48,32,47,0,0,0,0,6.95,59,1788.65,False,True,False,False,False,False,True,4
1400,31,177,60,51,43,36,52,0,0,0,0,6.9,43,1788.65,False,True,False,False,False,False,True,4
3900,27,191,68,57,49,26,45,0,0,0,0,6.82,31,1788.65,False,True,False,False,False,False,True,4
1800,26,169,58,51,44,40,50,0,0,0,0,6.58,26,1788.65,False,True,False,False,False,False,True,4
3700,28,180,65,56,44,35,62,0,0,0,0,6.84,36,1788.65,False,False,False,True,False,True,False,6
6800,26,174,65,67,42,35,74,0,0,0,0,7.4,38,1788.65,False,False,False,True,False,True,False,6
16000,18,185,49,58,43,52,48,0,0,0,0,6.81,25,1788.65,False,False,False,True,False,False,True,2
5300,31,170,63,62,50,42,68,0,0,0,0,7.74,28,1788.65,False,False,False,True,False,False,True,2
5300,24,181,50,53,48,50,51,0,0,0,0,6.7,43,1788.65,False,False,False,True,False,False,True,2
3100,19,180,57,59,41,40,49,0,0,0,0,6.76,46,1788.65,False,False,False,True,False,False,True,2
4900,26,175,52,55,47,45,55,0,0,0,0,6.84,57,1788.65,False,False,False,True,False,True,False,6
2200,27,184,49,47,56,62,46,0,0,0,0,6.99,46,1788.65,False,False,False,True,False,False,True,2
3800,20,176,53,53,31,37,49,0,0,0,0,6.67,26,1788.65,False,False,False,True,False,True,False,6
1000,33,179,63,58,40,37,53,0,0,0,0,6.72,41,1788.65,False,False,False,True,False,False,True,2
1900,21,176,50,45,37,44,51,0,0,0,0,6.72,29,1788.65,False,False,False,True,False,False,True,2
765,24,176,56,55,30,39,54,0,0,0,0,6.77,28,1788.65,False,False,False,True,False,False,True,2
580,34,168,45,53,49,64,58,0,0,0,0,6.9,53,1788.65,True,False,False,False,False,False,True,3
5700,23,171,42,50,56,70,51,0,0,0,0,6.89,18,1788.65,True,False,False,False,False,False,True,3
6500,27,187,39,48,63,72,43,0,0,0,0,7.08,40,1788.65,True,False,False,False,False,False,True,3
1100,31,195,35,46,60,68,40,0,0,0,0,6.95,21,1788.65,True,False,False,False,False,False,True,3
4200,24,169,42,47,55,71,51,0,0,0,0,6.97,31,1788.65,True,False,False,False,False,True,False,5
2100,24,172,47,52,52,61,56,0,0,0,0,7.07,33,1788.65,True,False,False,False,False,True,False,5
2100,24,182,33,46,65,73,42,0,0,0,0,6.89,30,1788.65,True,False,False,False,False,True,False,5
955,26,179,42,46,50,67,48,0,0,0,0,6.88,40,1788.65,True,False,False,False,False,True,False,5
1500,24,185,38,42,63,79,40,0,0,0,0,6.84,22,1788.65,True,False,False,False,False,False,True,3
485,36,195,0,0,58,0,0,70,40,64,63,7.07,60,1788.65,False,False,True,False,False,True,False,0
2500,34,177,75,56,47,24,46,0,0,0,0,6.91,46,1788.65,False,True,False,False,False,False,True,4
7600,28,174,65,49,40,24,50,0,0,0,0,6.7,35,1788.65,False,True,False,False,False,False,True,4
1400,31,184,79,62,49,22,47,0,0,0,0,6.88,12,1788.65,False,True,False,False,False,False,True,4
1600,34,171,49,52,42,47,52,0,0,0,0,6.8,44,1788.65,False,False,False,True,False,False,True,2
5700,27,179,46,50,50,53,48,0,0,0,0,6.68,45,1788.65,False,False,False,True,False,True,False,6
4300,32,177,68,75,43,32,73,0,0,0,0,7.2,55,1788.65,False,False,False,True,False,False,True,2
2400,36,183,45,52,56,53,51,0,0,0,0,6.84,27,1788.65,False,False,False,True,False,False,True,2
12600,22,174,61,63,38,40,61,0,0,0,0,7.08,39,1788.65,False,False,False,True,False,True,False,6
7700,29,175,62,74,41,42,60,0,0,0,0,7.04,57,1788.65,False,False,False,True,False,False,True,2
5400,25,175,57,57,43,39,53,0,0,0,0,6.81,36,1788.65,False,False,False,True,False,False,True,2
2200,30,174,53,53,36,35,58,0,0,0,0,6.8,24,1788.65,False,False,False,True,False,False,True,2
2700,32,177,56,54,46,46,60,0,0,0,0,6.72,40,1788.65,False,False,False,True,False,True,False,6
1700,31,171,46,49,59,63,50,0,0,0,0,6.66,17,1788.65,False,False,False,True,False,False,True,2
660,34,180,52,53,46,45,54,0,0,0,0,6.89,46,1788.65,False,False,False,True,False,False,True,2
2600,23,175,54,55,40,41,55,0,0,0,0,6.74,34,1788.65,False,False,False,True,False,False,True,2
945,24,182,45,45,50,60,42,0,0,0,0,6.78,36,1788.65,False,False,False,True,False,False,True,2
9600,20,186,36,50,60,68,42,0,0,0,0,6.86,22,1788.65,True,False,False,False,False,True,False,5
930,31,174,41,55,58,70,54,0,0,0,0,7.16,49,1788.65,True,False,False,False,False,True,False,5
6800,27,167,42,50,45,67,49,0,0,0,0,6.94,50,1788.65,True,False,False,False,False,False,True,3
7400,24,185,36,47,59,69,40,0,0,0,0,6.77,46,1788.65,True,False,False,False,False,False,True,3
270,37,180,36,44,62,68,39,0,0,0,0,6.87,42,1788.65,True,False,False,False,False,False,True,3
1900,32,174,39,37,56,71,52,0,0,0,0,6.77,15,1788.65,True,False,False,False,False,False,True,3
1100,23,186,38,55,38,59,39,0,0,0,0,6.69,35,1788.65,True,False,False,False,False,False,True,3
3300,31,190,0,0,46,0,0,69,39,60,71,6.96,40,1788.65,False,False,True,False,False,False,True,0
10700,28,167,66,49,48,37,51,0,0,0,0,6.84,59,1788.65,False,True,False,False,False,False,True,4
2400,22,181,66,57,39,26,52,0,0,0,0,6.8,26,1788.65,False,True,False,False,True,False,False,1
8400,23,188,64,53,55,36,46,0,0,0,0,6.9,42,1788.65,False,True,False,False,False,True,False,7
3800,27,177,68,60,52,40,58,0,0,0,0,7.02,36,1788.65,False,True,False,False,False,False,True,4
1700,28,178,57,46,48,39,44,0,0,0,0,6.84,44,1788.65,False,True,False,False,False,False,True,4
1600,22,176,60,58,47,39,50,0,0,0,0,7.14,43,1788.65,False,True,False,False,False,False,True,4
17200,28,176,68,68,54,43,71,0,0,0,0,7.4,60,1788.65,False,False,False,True,False,True,False,6
6800,32,167,62,65,40,38,67,0,0,0,0,6.98,22,1788.65,False,False,False,True,False,False,True,2
3200,23,185,51,57,35,43,48,0,0,0,0,6.72,66,1788.65,False,False,False,True,True,False,False,8
10400,23,176,55,55,51,47,60,0,0,0,0,6.91,46,1788.65,False,False,False,True,False,False,True,2
4700,30,175,52,55,51,50,55,0,0,0,0,6.89,53,1788.65,False,False,False,True,False,False,True,2
8300,24,177,51,55,55,61,51,0,0,0,0,7.09,41,1788.65,False,False,False,True,False,False,True,2
8000,30,185,41,47,63,76,43,0,0,0,0,6.99,56,1788.65,True,False,False,False,False,False,True,3
12200,25,183,46,47,58,67,53,0,0,0,0,7.12,59,1788.65,True,False,False,False,False,True,False,5
10800,27,188,40,52,71,78,46,0,0,0,0,7.11,44,1788.65,True,False,False,False,False,False,True,3
645,35,176,43,56,64,67,58,0,0,0,0,7.08,39,1788.65,True,False,False,False,False,False,True,3
3200,31,178,48,55,62,70,60,0,0,0,0,7.1,54,1788.65,True,False,False,False,False,False,True,3
3900,25,184,47,58,39,50,49,0,0,0,0,6.83,47,1788.65,True,False,False,False,False,True,False,5
1800,30,186,38,51,69,70,50,0,0,0,0,7.12,45,1788.65,True,False,False,False,False,False,True,3
3600,21,183,41,47,54,68,48,0,0,0,0,6.69,21,1788.65,True,False,False,False,False,True,False,5
2100,36,189,0,0,71,0,0,70,54,65,67,7.17,60,1788.65,False,False,True,False,False,False,True,0
14600,24,184,72,61,59,38,57,0,0,0,0,7.1,36,1748.11,False,True,False,False,False,True,False,7
33000,25,173,76,65,58,36,73,0,0,0,0,7.47,39,1748.11,False,True,False,False,False,False,True,4
27000,25,167,76,66,51,23,69,0,0,0,0,7.14,37,1748.11,False,True,False,False,False,True,False,7
5900,31,187,73,56,57,40,54,0,0,0,0,7.12,36,1748.11,False,True,False,False,False,True,False,7
8600,23,172,63,55,39,32,58,0,0,0,0,6.87,38,1748.11,False,True,False,False,False,True,False,7
12000,28,177,52,53,51,53,57,0,0,0,0,7.04,45,1748.11,False,False,False,True,False,False,True,2
32000,24,185,52,56,61,60,56,0,0,0,0,7.01,47,1748.11,False,False,False,True,False,False,True,2
12400,29,179,63,62,48,48,70,0,0,0,0,7.17,39,1748.11,False,False,False,True,False,True,False,6
4600,24,178,49,60,52,45,52,0,0,0,0,6.91,28,1748.11,False,False,False,True,False,True,False,6
3700,30,171,50,50,33,48,54,0,0,0,0,6.78,38,1748.11,False,False,False,True,False,False,True,2
2700,22,184,49,52,44,41,54,0,0,0,0,6.56,17,1748.11,False,False,False,True,False,True,False,6
11400,19,183,40,47,41,54,55,0,0,0,0,6.72,12,1748.11,True,False,False,False,False,False,True,3
4200,33,196,41,52,64,74,43,0,0,0,0,7.24,35,1748.11,True,False,False,False,False,False,True,3
7500,22,185,37,52,54,71,42,0,0,0,0,6.9,20,1748.11,True,False,False,False,False,False,True,3
8500,29,183,43,50,46,54,50,0,0,0,0,6.86,41,1748.11,True,False,False,False,False,True,False,5
7800,27,185,37,42,56,65,41,0,0,0,0,6.73,12,1748.11,True,False,False,False,False,False,True,3
825,36,192,0,0,58,0,0,61,51,70,55,6.71,30,1748.11,False,False,True,False,False,True,False,0
26000,20,174,69,52,55,30,48,0,0,0,0,6.99,49,1748.11,False,True,False,False,False,False,True,4
16500,25,186,70,53,53,28,48,0,0,0,0,6.92,41,1748.11,False,True,False,False,False,False,True,4
9700,18,165,59,61,38,35,57,0,0,0,0,6.68,25,1748.11,False,True,False,False,False,False,True,4
9000,24,175,66,71,45,36,59,0,0,0,0,7.16,42,1748.11,False,True,False,False,False,True,False,7
6800,23,184,67,50,45,29,54,0,0,0,0,6.8,23,1748.11,False,True,False,False,False,False,True,4
3600,22,176,66,63,43,34,64,0,0,0,0,6.85,21,1748.11,False,True,False,False,False,False,True,4
4200,36,180,77,73,50,30,82,0,0,0,0,7.57,55,1748.11,False,False,False,True,False,True,False,6
24000,27,175,65,68,42,35,69,0,0,0,0,7.05,33,1748.11,False,False,False,True,False,True,False,6
29000,23,175,62,65,54,43,72,0,0,0,0,7.24,46,1748.11,False,False,False,True,True,False,False,8
18900,30,170,66,59,42,33,70,0,0,0,0,7.32,51,1748.11,False,False,False,True,False,False,True,2
6200,31,179,61,58,47,40,62,0,0,0,0,7.14,46,1748.11,False,False,False,True,False,False,True,2
19400,24,184,44,47,64,65,49,0,0,0,0,6.95,39,1748.11,False,False,False,True,False,False,True,2
1600,36,183,39,49,70,78,47,0,0,0,0,7.27,54,1748.11,True,False,False,False,False,False,True,3
7400,21,186,46,49,41,54,52,0,0,0,0,6.75,31,1748.11,True,False,False,False,False,True,False,5
5400,31,177,46,57,45,53,52,0,0,0,0,6.82,12,1748.11,True,False,False,False,False,True,False,5
14600,22,190,38,46,49,66,45,0,0,0,0,6.91,35,1748.11,True,False,False,False,False,True,False,5
14800,26,183,43,45,56,75,53,0,0,0,0,7.13,30,1748.11,True,False,False,False,False,False,True,3
18700,28,179,52,56,52,61,62,0,0,0,0,7.24,60,1748.11,True,False,False,False,False,False,True,3
5500,21,186,40,58,58,76,50,0,0,0,0,6.77,22,1748.11,True,False,False,False,False,False,True,3
26000,22,200,0,0,58,0,0,76,46,67,68,7.1,51,1748.11,False,False,True,False,False,False,True,0
10300,31,187,75,60,57,43,59,0,0,0,0,7.26,36,1748.11,False,True,False,False,False,False,True,4
28000,24,181,75,61,59,39,54,0,0,0,0,7.29,36,1748.11,False,True,False,False,True,False,False,1
14200,21,170,65,68,41,33,62,0,0,0,0,7.08,36,1748.11,False,True,False,False,False,True,False,7
5800,26,180,72,62,48,31,49,0,0,0,0,6.74,25,1748.11,False,True,False,False,False,False,True,4
10800,22,186,54,68,47,48,55,0,0,0,0,6.94,31,1748.11,False,False,False,True,False,False,True,2
23000,27,175,58,62,52,50,68,0,0,0,0,7.14,43,1748.11,False,False,False,True,False,False,True,2
27000,26,178,64,58,50,46,67,0,0,0,0,7.35,41,1748.11,False,False,False,True,False,False,True,2
27000,22,177,50,52,64,62,53,0,0,0,0,7.01,49,1748.11,False,False,False,True,False,False,True,2
7400,27,190,49,51,63,64,52,0,0,0,0,6.9,17,1748.11,False,False,False,True,False,False,True,2
15300,27,178,58,58,57,58,62,0,0,0,0,7.13,43,1748.11,False,False,False,True,False,False,True,2
9300,23,180,64,64,42,33,61,0,0,0,0,6.94,28,1748.11,False,False,False,True,False,False,True,2
3400,25,177,60,54,50,43,63,0,0,0,0,6.78,23,1748.11,False,False,False,True,False,True,False,6
770,41,188,39,49,72,75,46,0,0,0,0,7.11,38,1748.11,True,False,False,False,False,False,True,3
3700,26,175,41,43,51,66,48,0,0,0,0,6.8,33,1748.11,True,False,False,False,False,False,True,3
5400,30,176,45,54,58,72,54,0,0,0,0,7.2,33,1748.11,True,False,False,False,False,True,False,5
17200,24,178,46,59,42,56,56,0,0,0,0,6.94,37,1748.11,True,False,False,False,True,False,False,1
2900,26,182,42,42,44,62,49,0,0,0,0,6.78,19,1748.11,True,False,False,False,False,True,False,5
9600,21,188,42,52,66,80,45,0,0,0,0,7.14,32,1748.11,True,False,False,False,False,True,False,5
310,36,189,43,55,72,80,49,0,0,0,0,7.24,10,1748.11,True,False,False,False,False,True,False,5
3800,29,187,39,52,67,72,45,0,0,0,0,6.75,22,1748.11,True,False,False,False,False,False,True,3
16700,27,189,79,61,59,27,53,0,0,0,0,7.27,41,1748.11,False,True,False,False,False,False,True,4
11400,24,182,63,49,49,30,52,0,0,0,0,6.79,49,1748.11,False,True,False,False,False,False,True,4
2700,28,174,75,76,41,20,71,0,0,0,0,6.81,23,1748.11,False,True,False,False,False,True,False,7
19200,29,173,69,60,50,37,71,0,0,0,0,7.39,41,1748.11,False,False,False,True,False,False,True,2
840,37,171,54,59,55,47,65,0,0,0,0,7.09,33,1748.11,False,False,False,True,True,False,False,8
7000,29,173,66,65,39,31,65,0,0,0,0,7.12,36,1748.11,False,False,False,True,False,False,True,2
905,34,179,56,53,39,36,63,0,0,0,0,6.82,38,1748.11,False,False,False,True,False,False,True,2
8400,24,174,68,73,39,32,78,0,0,0,0,7.24,42,1748.11,False,False,False,True,False,False,True,2
16200,24,176,63,49,37,25,58,0,0,0,0,6.95,40,1748.11,False,False,False,True,False,False,True,2
4900,26,183,48,50,53,54,51,0,0,0,0,6.81,37,1748.11,False,False,False,True,False,False,True,2
320,40,191,36,50,57,63,41,0,0,0,0,6.86,29,1748.11,True,False,False,False,False,False,True,3
3800,24,186,38,48,58,70,35,0,0,0,0,6.81,34,1748.11,True,False,False,False,False,True,False,5
5500,21,190,35,47,57,67,40,0,0,0,0,6.86,28,1748.11,True,False,False,False,False,False,True,3
2200,31,182,45,50,44,61,55,0,0,0,0,6.96,40,1748.11,True,False,False,False,False,True,False,5
2900,21,177,41,45,43,59,51,0,0,0,0,6.77,29,1748.11,True,False,False,False,False,False,True,3
7800,24,169,44,52,49,58,57,0,0,0,0,6.92,45,1748.11,True,False,False,False,False,False,True,3
1800,32,187,35,43,65,77,37,0,0,0,0,6.83,23,1748.11,True,False,False,False,False,False,True,3
1400,27,181,41,47,55,71,48,0,0,0,0,6.81,16,1748.11,True,False,False,False,False,True,False,5
5500,31,190,0,0,64,0,0,69,58,74,60,6.94,44,1748.11,False,False,True,False,False,False,True,0
5400,24,179,70,50,50,35,54,0,0,0,0,7.09,32,1748.11,False,True,False,False,False,False,True,4
570,32,186,62,46,41,28,40,0,0,0,0,6.69,25,1748.11,False,True,False,False,False,False,True,4
440,25,191,60,51,44,28,47,0,0,0,0,6.52,15,1748.11,False,True,False,False,False,False,True,4
1100,25,180,56,52,48,36,54,0,0,0,0,6.72,21,1748.11,False,False,False,True,False,False,True,2
2100,30,170,63,62,58,50,68,0,0,0,0,7.33,28,1748.11,False,False,False,True,False,False,True,2
540,30,180,53,52,47,57,59,0,0,0,0,6.95,26,1748.11,False,False,False,True,False,False,True,2
2900,26,179,54,47,37,43,55,0,0,0,0,6.95,24,1748.11,False,False,False,True,False,True,False,6
240,34,174,49,53,39,41,48,0,0,0,0,6.58,11,1748.11,False,False,False,True,False,False,True,2
1900,21,175,45,45,50,63,48,0,0,0,0,6.76,19,1748.11,False,False,False,True,False,False,True,2
3600,23,180,52,58,56,57,57,0,0,0,0,6.91,30,1748.11,False,False,False,True,False,True,False,6
1500,29,183,62,57,45,30,64,0,0,0,0,6.99,29,1748.11,False,False,False,True,False,False,True,2
1500,23,180,47,45,38,49,49,0,0,0,0,6.7,14,1748.11,False,False,False,True,False,True,False,6
2100,26,194,32,41,60,74,35,0,0,0,0,6.92,20,1748.11,True,False,False,False,False,False,True,3
1900,24,185,39,43,59,70,37,0,0,0,0,6.85,25,1748.11,True,False,False,False,False,True,False,5
1900,27,193,37,44,52,65,45,0,0,0,0,6.99,26,1748.11,True,False,False,False,False,False,True,3
2100,22,172,42,50,42,52,49,0,0,0,0,6.63,27,1748.11,True,False,False,False,False,False,True,3
3900,29,191,0,0,63,0,0,76,54,68,67,7.13,25,1748.11,False,False,True,False,False,False,True,0
370,27,175,59,49,50,31,39,0,0,0,0,6.64,13,1748.11,False,True,False,False,True,False,False,1
775,24,185,62,52,46,36,40,0,0,0,0,6.62,25,1748.11,False,True,False,False,False,False,True,4
1900,24,163,60,53,41,38,69,0,0,0,0,7.1,29,1748.11,False,False,False,True,False,False,True,2
1400,24,169,49,52,35,43,50,0,0,0,0,6.84,28,1748.11,False,False,False,True,False,True,False,6
1200,25,181,49,55,46,44,53,0,0,0,0,6.8,27,1748.11,False,False,False,True,False,False,True,2
185,36,179,49,54,46,51,52,0,0,0,0,6.8,13,1748.11,False,False,False,True,False,False,True,2
480,22,177,54,57,34,41,52,0,0,0,0,6.69,27,1748.11,False,False,False,True,False,False,True,2
1800,23,176,49,40,58,58,53,0,0,0,0,6.87,27,1748.11,False,False,False,True,False,False,True,2
725,29,174,57,56,32,39,55,0,0,0,0,6.99,23,1748.11,False,False,False,True,False,False,True,2
2800,24,175,42,46,57,69,48,0,0,0,0,6.91,20,1748.11,True,False,False,False,False,False,True,3
650,24,180,42,50,56,80,51,0,0,0,0,6.96,23,1748.11,True,False,False,False,False,True,False,5
640,29,184,35,46,67,77,35,0,0,0,0,7.0,28,1748.11,True,False,False,False,False,True,False,5
725,29,183,35,43,67,79,37,0,0,0,0,7.09,15,1748.11,True,False,False,False,False,False,True,3
190,34,182,36,43,70,79,33,0,0,0,0,7.08,22,1748.11,True,False,False,False,False,False,True,3
775,25,181,43,48,48,60,55,0,0,0,0,6.76,20,1748.11,True,False,False,False,False,True,False,5
1000,29,187,0,0,74,0,0,70,55,71,82,7.17,27,1748.11,False,False,True,False,False,False,True,0
4700,25,183,70,48,50,29,45,0,0,0,0,7.12,31,1748.11,False,True,False,False,False,False,True,4
3700,26,180,71,59,37,24,60,0,0,0,0,7.19,31,1748.11,False,True,False,False,False,False,True,4
1600,25,170,60,61,49,50,61,0,0,0,0,7.03,34,1748.11,False,False,False,True,False,False,True,2
495,25,185,43,52,52,55,45,0,0,0,0,6.76,16,1748.11,False,False,False,True,False,False,True,2
840,24,166,54,53,38,39,46,0,0,0,0,6.64,34,1748.11,False,False,False,True,False,False,True,2
2200,29,179,60,51,29,31,61,0,0,0,0,6.95,33,1748.11,False,False,False,True,False,False,True,2
580,26,185,44,48,45,50,50,0,0,0,0,6.79,18,1748.11,False,False,False,True,False,False,True,2
275,33,183,55,63,53,49,64,0,0,0,0,7.14,30,1748.11,False,False,False,True,False,True,False,6
2100,26,184,32,40,46,63,37,0,0,0,0,6.71,22,1748.11,True,False,False,False,False,False,True,3
1100,25,185,37,47,55,64,41,0,0,0,0,6.81,27,1748.11,True,False,False,False,False,True,False,5
515,25,178,37,41,42,71,36,0,0,0,0,6.67,18,1748.11,True,False,False,False,False,False,True,3
725,31,184,34,46,59,67,39,0,0,0,0,6.78,19,1748.11,True,False,False,False,False,False,True,3
560,23,185,38,42,39,56,47,0,0,0,0,6.8,20,1748.11,True,False,False,False,False,True,False,5
930,28,175,41,46,46,65,48,0,0,0,0,6.99,29,1748.11,True,False,False,False,False,False,True,3
1500,27,186,0,0,56,0,0,72,55,67,71,6.96,31,1748.11,False,False,True,False,False,False,True,0
1700,28,191,70,45,43,27,46,0,0,0,0,6.99,28,1748.11,False,True,False,False,False,False,True,4
2400,23,175,61,45,42,35,51,0,0,0,0,6.82,33,1748.11,False,True,False,False,False,False,True,4
4300,24,183,53,73,61,52,58,0,0,0,0,7.05,30,1748.11,False,False,False,True,False,True,False,6
2300,23,190,47,50,51,58,49,0,0,0,0,6.92,29,1748.11,False,False,False,True,False,False,True,2
1600,24,178,46,48,48,45,48,0,0,0,0,6.67,17,1748.11,False,False,False,True,False,False,True,2
485,19,169,52,60,24,29,50,0,0,0,0,6.8,23,1748.11,False,False,False,True,False,True,False,6
1300,25,178,57,53,30,36,52,0,0,0,0,6.72,19,1748.11,False,False,False,True,False,False,True,2
5600,19,186,54,47,43,41,57,0,0,0,0,6.92,28,1748.11,False,False,False,True,False,False,True,2
1600,25,180,61,67,41,41,58,0,0,0,0,7.02,22,1748.11,False,False,False,True,False,True,False,6
1600,22,175,45,52,46,54,46,0,0,0,0,6.75,13,1748.11,False,False,False,True,False,False,True,2
915,25,186,33,44,60,72,42,0,0,0,0,6.99,16,1748.11,True,False,False,False,False,False,True,3
