market_value,age,height,preferred_foot,attacking,technical,tactical,defending,creativity,saves,anticipation,ball_distribution,aerial,avg_score_last_12_months,appearances_last_12_months,point_of_tournament,pos_D,pos_F,pos_G,pos_M
210,31,189,2,35,46,56,64,36,0,0,0,0,7.19,29,1333.76,1,0,0,0
290,28,188,1,35,48,46,57,40,0,0,0,0,7.03,18,1333.76,1,0,0,0
190,25,174,2,40,55,29,43,44,0,0,0,0,6.71,18,1333.76,1,0,0,0
210,32,184,1,41,57,38,46,49,0,0,0,0,7.01,31,1333.76,1,0,0,0
105,34,184,0,0,0,27,0,0,53,28,55,59,7.12,21,1333.76,0,0,1,0
230,23,175,2,51,64,38,44,48,0,0,0,0,7.1,27,1333.76,0,0,0,1
340,23,180,2,54,57,42,43,52,0,0,0,0,7.19,29,1333.76,0,0,0,1
165,28,169,2,48,65,39,45,47,0,0,0,0,7.06,30,1333.76,0,0,0,1
155,29,173,0,35,46,43,53,37,0,0,0,0,6.84,24,1333.76,1,0,0,0
71,20,180,1,39,56,30,43,43,0,0,0,0,6.68,32,1333.76,1,0,0,0
97,22,188,1,32,42,40,52,36,0,0,0,0,6.7,25,1333.76,1,0,0,0
260,24,190,2,65,62,55,29,40,0,0,0,0,7.07,23,1333.76,0,1,0,0
315,21,180,2,52,57,42,44,47,0,0,0,0,6.96,24,1333.76,0,0,0,1
310,21,181,2,54,63,31,32,53,0,0,0,0,7.09,23,1333.76,0,0,0,1
205,29,185,2,48,60,45,49,50,0,0,0,0,7.25,27,1333.76,0,0,0,1
140,27,169,1,39,56,33,44,42,0,0,0,0,6.68,24,1333.76,1,0,0,0
205,30,190,1,34,44,47,55,37,0,0,0,0,6.8,28,1333.76,1,0,0,0
235,28,195,2,0,0,16,0,0,44,27,47,42,6.74,29,1333.76,0,0,1,0
290,28,171,2,55,68,26,28,51,0,0,0,0,6.83,18,1333.76,0,1,0,0
360,32,195,2,63,51,48,41,46,0,0,0,0,6.94,11,1333.76,0,1,0,0
450,28,178,2,54,53,28,27,45,0,0,0,0,6.77,10,1333.76,0,1,0,0
260,29,182,2,69,68,51,27,65,0,0,0,0,7.16,18,1333.76,0,1,0,0
665,26,170,1,65,81,44,31,59,0,0,0,0,8.03,30,1333.76,0,0,0,1
260,23,185,2,46,51,38,42,46,0,0,0,0,6.74,16,1333.76,0,0,0,1
380,26,179,2,56,58,36,34,55,0,0,0,0,7.22,26,1333.76,0,0,0,1
275,30,182,2,49,55,49,48,50,0,0,0,0,7.15,24,1333.76,0,0,0,1
185,31,170,2,45,49,38,45,48,0,0,0,0,6.73,23,1333.76,0,0,0,1
220,30,192,2,35,46,53,60,39,0,0,0,0,6.91,25,1333.76,1,0,0,0
160,32,169,1,48,54,34,39,47,0,0,0,0,6.87,25,1333.76,1,0,0,0
140,32,182,0,36,55,35,47,41,0,0,0,0,6.72,20,1333.76,1,0,0,0
230,30,197,2,32,45,45,56,35,0,0,0,0,6.88,25,1333.76,1,0,0,0
155,27,188,1,36,46,38,47,40,0,0,0,0,6.51,15,1333.76,1,0,0,0
130,23,190,2,34,43,47,56,34,0,0,0,0,6.73,28,1333.76,1,0,0,0
260,33,196,2,0,0,16,0,0,53,20,46,54,7.37,21,1333.76,0,0,1,0
72,27,195,2,46,57,40,48,43,0,0,0,0,6.8,24,1333.76,0,0,0,1
390,22,183,2,53,61,33,35,53,0,0,0,0,6.93,23,1333.76,0,0,0,1
370,22,194,2,52,65,40,39,47,0,0,0,0,7.01,29,1333.76,0,0,0,1
625,27,176,2,59,69,36,32,62,0,0,0,0,7.49,33,1333.76,0,0,0,1
190,23,179,2,49,59,41,40,49,0,0,0,0,7.02,21,1333.76,0,0,0,1
550,22,185,1,34,46,50,63,33,0,0,0,0,6.96,31,1333.76,1,0,0,0
325,29,184,1,40,53,40,56,46,0,0,0,0,7.0,14,1333.76,1,0,0,0
360,22,191,2,40,56,39,45,44,0,0,0,0,6.81,28,1333.76,1,0,0,0
94,38,197,2,0,0,26,0,0,53,25,54,49,6.96,18,1333.76,0,0,1,0
260,27,176,1,47,51,41,46,45,0,0,0,0,6.91,10,1333.76,0,0,0,1
350,33,192,0,37,51,54,57,42,0,0,0,0,7.02,22,1333.76,1,0,0,0
135,23,187,2,48,58,19,27,41,0,0,0,0,6.71,29,1333.76,0,0,0,1
235,29,179,0,49,55,49,45,55,0,0,0,0,7.17,20,1333.76,0,0,0,1
205,23,183,2,35,47,55,59,37,0,0,0,0,6.81,15,1333.76,1,0,0,0
155,23,183,1,39,62,30,42,43,0,0,0,0,6.6,21,1333.76,1,0,0,0
165,27,181,2,39,57,31,45,47,0,0,0,0,6.87,24,1333.76,1,0,0,0
130,25,182,2,40,55,38,45,40,0,0,0,0,6.69,24,1333.76,1,0,0,0
1200,36,182,0,71,53,61,35,50,0,0,0,0,7.3,39,1311.39,0,1,0,0
1200,24,174,2,65,60,44,37,52,0,0,0,0,7.32,37,1311.39,0,1,0,0
1000,20,185,0,63,52,44,30,46,0,0,0,0,6.8,50,1311.39,0,1,0,0
460,24,188,2,58,46,38,30,47,0,0,0,0,6.73,18,1311.39,0,1,0,0
1000,23,175,2,57,57,41,37,48,0,0,0,0,6.88,26,1311.39,0,1,0,0
1500,28,185,2,52,50,44,47,50,0,0,0,0,7.14,41,1311.39,0,0,0,1
1600,26,165,2,59,60,50,50,62,0,0,0,0,7.45,43,1311.39,0,0,0,1
825,28,171,2,57,54,43,37,60,0,0,0,0,6.78,20,1311.39,0,0,0,1
1100,28,175,2,62,64,48,38,61,0,0,0,0,7.42,27,1311.39,0,0,0,1
425,29,181,2,45,47,45,55,45,0,0,0,0,6.96,34,1311.39,0,0,0,1
825,20,183,1,39,47,45,62,45,0,0,0,0,6.98,46,1311.39,1,0,0,0
1000,28,186,2,34,47,53,64,39,0,0,0,0,7.01,18,1311.39,1,0,0,0
480,31,186,1,36,44,55,66,41,0,0,0,0,7.07,24,1311.39,1,0,0,0
365,29,191,2,0,0,51,0,0,61,46,57,55,7.09,38,1311.39,0,0,1,0
195,31,186,2,0,0,43,0,0,59,42,47,52,6.85,22,1311.39,0,0,1,0
2700,29,194,2,66,48,52,32,46,0,0,0,0,7.02,42,1311.39,0,1,0,0
1300,28,184,1,65,48,50,41,42,0,0,0,0,6.95,32,1311.39,0,1,0,0
1700,26,175,2,65,62,38,30,61,0,0,0,0,6.55,13,1311.39,0,1,0,0
1300,25,180,2,47,51,47,54,49,0,0,0,0,6.8,31,1311.39,0,0,0,1
365,37,176,0,58,56,45,42,59,0,0,0,0,7.2,38,1311.39,0,0,0,1
1200,19,183,2,57,56,43,42,53,0,0,0,0,7.08,57,1311.39,0,0,0,1
2300,28,170,0,48,59,52,52,56,0,0,0,0,7.03,41,1311.39,0,0,0,1
4200,30,173,2,58,58,39,38,58,0,0,0,0,6.95,44,1311.39,0,0,0,1
580,30,176,0,46,57,37,48,49,0,0,0,0,6.99,32,1311.39,0,0,0,1
725,24,178,2,48,52,49,54,54,0,0,0,0,6.94,30,1311.39,0,0,0,1
1500,31,192,2,40,49,62,69,43,0,0,0,0,7.21,38,1311.39,1,0,0,0
775,27,195,2,33,47,62,73,40,0,0,0,0,7.1,30,1311.39,1,0,0,0
485,33,176,2,40,55,52,66,48,0,0,0,0,6.93,34,1311.39,1,0,0,0
1300,27,177,1,45,55,54,66,56,0,0,0,0,7.25,37,1311.39,1,0,0,0
850,28,179,1,36,45,58,69,44,0,0,0,0,7.14,34,1311.39,1,0,0,0
140,19,175,2,37,43,44,66,45,0,0,0,0,6.93,30,1311.39,1,0,0,0
180,22,187,2,0,0,55,0,0,66,48,53,60,7.04,35,1311.39,0,0,1,0
560,25,189,2,63,59,49,31,39,0,0,0,0,7.07,26,1311.39,0,1,0,0
1100,25,178,2,61,46,36,34,45,0,0,0,0,7.0,20,1311.39,0,1,0,0
680,31,173,2,46,49,44,53,49,0,0,0,0,6.94,27,1311.39,0,0,0,1
960,23,178,1,57,49,40,39,52,0,0,0,0,7.05,32,1311.39,0,0,0,1
720,28,172,1,55,60,40,36,52,0,0,0,0,6.82,26,1311.39,0,0,0,1
660,22,178,2,47,45,42,48,46,0,0,0,0,6.78,29,1311.39,0,0,0,1
630,26,181,0,60,64,43,40,53,0,0,0,0,7.42,26,1311.39,0,0,0,1
680,28,172,2,49,46,39,54,46,0,0,0,0,6.98,20,1311.39,0,0,0,1
640,25,185,2,42,42,41,55,43,0,0,0,0,6.82,24,1311.39,0,0,0,1
310,35,179,1,41,41,50,66,43,0,0,0,0,7.22,25,1311.39,1,0,0,0
280,34,184,2,37,49,57,71,42,0,0,0,0,7.36,27,1311.39,1,0,0,0
775,28,182,2,37,47,53,67,41,0,0,0,0,6.89,21,1311.39,1,0,0,0
220,36,185,2,35,51,49,66,41,0,0,0,0,6.94,17,1311.39,1,0,0,0
360,31,185,1,70,59,53,35,51,0,0,0,0,7.22,23,1311.39,0,1,0,0
550,26,184,2,60,63,43,36,48,0,0,0,0,6.89,20,1311.39,0,0,0,1
515,28,184,2,32,44,53,61,38,0,0,0,0,6.93,16,1311.39,1,0,0,0
365,32,184,0,35,44,52,65,37,0,0,0,0,6.79,28,1311.39,1,0,0,0
94,18,176,0,37,48,43,61,40,0,0,0,0,6.75,24,1311.39,1,0,0,0
375,30,182,2,0,0,48,0,0,57,41,51,52,7.07,23,1311.39,0,0,1,0
480,27,184,0,54,41,51,43,39,0,0,0,0,6.83,27,1311.39,0,1,0,0
530,25,176,1,57,63,40,40,56,0,0,0,0,7.07,35,1311.39,0,0,0,1
310,28,186,2,52,61,35,37,46,0,0,0,0,6.73,40,1311.39,0,0,0,1
235,30,183,2,51,57,48,50,53,0,0,0,0,6.98,22,1311.39,0,0,0,1
235,34,186,2,59,55,36,37,57,0,0,0,0,7.09,26,1311.39,0,0,0,1
485,27,190,1,32,40,48,66,33,0,0,0,0,6.86,26,1311.39,1,0,0,0
340,31,184,2,35,42,54,67,38,0,0,0,0,7.01,27,1311.39,1,0,0,0
210,31,175,1,37,46,38,61,40,0,0,0,0,6.8,24,1311.39,1,0,0,0
130,36,177,2,37,48,47,60,43,0,0,0,0,6.81,22,1311.39,1,0,0,0
180,35,186,2,0,0,49,0,0,57,42,54,58,7.14,27,1311.39,0,0,1,0
330,28,180,2,58,54,41,35,46,0,0,0,0,6.87,25,1311.39,0,1,0,0
280,27,180,2,60,52,47,28,38,0,0,0,0,6.96,21,1311.39,0,1,0,0
580,29,177,2,51,54,33,38,50,0,0,0,0,6.84,22,1311.39,0,0,0,1
380,28,177,2,45,45,45,53,45,0,0,0,0,6.85,20,1311.39,0,0,0,1
270,22,182,2,53,57,37,44,49,0,0,0,0,6.89,24,1311.39,0,0,0,1
290,26,172,2,53,55,37,39,47,0,0,0,0,6.88,28,1307.53,0,0,0,1
320,28,165,2,50,57,37,41,48,0,0,0,0,6.99,14,1301.92,0,0,0,1
285,32,183,2,60,49,49,33,35,0,0,0,0,6.87,23,1301.92,0,1,0,0
260,31,168,2,51,51,38,41,53,0,0,0,0,6.83,14,1301.92,0,0,0,1
330,31,176,2,55,60,38,35,60,0,0,0,0,7.13,32,1301.92,0,0,0,1
1900,27,185,2,64,55,46,34,42,0,0,0,0,7.11,27,1292.59,0,1,0,0
2300,22,187,2,64,59,56,34,44,0,0,0,0,7.03,34,1292.59,0,1,0,0
2400,26,188,2,59,62,48,40,58,0,0,0,0,7.57,37,1292.59,0,0,0,1
5100,26,172,2,59,63,36,34,56,0,0,0,0,7.44,32,1292.59,0,0,0,1
1800,24,170,2,58,76,35,33,55,0,0,0,0,7.23,26,1292.59,0,0,0,1
3300,31,187,0,54,57,44,47,49,0,0,0,0,7.12,29,1292.59,0,0,0,1
2100,23,174,2,53,63,35,38,48,0,0,0,0,7.1,30,1292.59,0,0,0,1
935,26,178,0,47,54,48,51,49,0,0,0,0,7.06,30,1292.59,0,0,0,1
1500,29,173,2,48,52,40,45,49,0,0,0,0,6.98,31,1292.59,0,0,0,1
1900,28,190,2,33,46,51,63,39,0,0,0,0,6.98,30,1292.59,1,0,0,0
1600,27,186,2,34,46,47,64,37,0,0,0,0,7.03,26,1292.59,1,0,0,0
1900,28,178,2,45,54,48,59,53,0,0,0,0,7.57,30,1292.59,1,0,0,0
1300,30,179,2,39,51,46,57,47,0,0,0,0,7.01,36,1292.59,1,0,0,0
490,29,188,0,67,54,48,30,42,0,0,0,0,7.14,25,1292.59,0,1,0,0
215,29,174,2,56,55,43,39,50,0,0,0,0,6.95,14,1292.59,0,1,0,0
470,26,185,1,51,58,37,36,46,0,0,0,0,7.0,24,1292.59,0,0,0,1
850,25,172,1,58,73,36,32,60,0,0,0,0,7.47,23,1292.59,0,0,0,1
270,33,177,2,52,51,42,40,52,0,0,0,0,7.18,26,1292.59,0,0,0,1
1600,24,179,2,40,56,47,55,47,0,0,0,0,7.17,31,1292.59,1,0,0,0
210,33,187,1,36,48,53,59,39,0,0,0,0,7.13,28,1292.59,1,0,0,0
955,24,191,2,0,0,32,0,0,47,38,46,44,6.85,31,1292.59,0,0,1,0
1700,24,185,2,63,68,43,35,53,0,0,0,0,7.28,37,1292.59,0,1,0,0
1800,25,175,2,60,62,36,33,60,0,0,0,0,7.61,25,1292.59,0,0,0,1
1200,25,179,0,48,51,36,41,46,0,0,0,0,7.03,22,1292.59,0,0,0,1
2400,28,182,2,56,60,37,40,58,0,0,0,0,7.23,27,1292.59,0,0,0,1
640,31,186,2,51,55,43,47,56,0,0,0,0,7.23,23,1292.59,0,0,0,1
215,33,177,2,40,45,39,51,42,0,0,0,0,6.65,23,1292.59,0,0,0,1
570,25,178,2,54,57,30,36,54,0,0,0,0,6.83,27,1292.59,0,0,0,1
1200,24,178,2,39,53,49,63,42,0,0,0,0,7.09,22,1292.59,1,0,0,0
900,21,184,2,34,44,61,72,39,0,0,0,0,7.34,27,1292.59,1,0,0,0
860,30,183,2,42,53,47,55,52,0,0,0,0,7.45,25,1292.59,1,0,0,0
775,24,185,2,33,42,57,72,37,0,0,0,0,7.04,24,1292.59,1,0,0,0
730,33,189,2,0,0,33,0,0,63,33,44,56,7.26,26,1292.59,0,0,1,0
1400,22,181,0,61,53,46,29,40,0,0,0,0,6.93,25,1292.59,0,1,0,0
1500,20,178,1,55,64,42,40,53,0,0,0,0,7.27,27,1292.59,0,0,0,1
1600,25,191,2,47,51,44,43,46,0,0,0,0,7.0,24,1292.59,0,0,0,1
620,19,182,2,48,58,32,36,50,0,0,0,0,6.95,24,1292.59,0,0,0,1
190,30,173,0,49,62,38,37,50,0,0,0,0,6.94,23,1292.59,0,0,0,1
310,27,176,1,55,53,33,45,50,0,0,0,0,6.95,26,1292.59,0,0,0,1
205,25,180,2,53,67,30,35,50,0,0,0,0,7.0,35,1292.59,0,0,0,1
3000,22,188,1,36,50,54,64,40,0,0,0,0,7.07,33,1292.59,1,0,0,0
635,27,187,2,35,47,54,67,37,0,0,0,0,6.96,23,1292.59,1,0,0,0
1300,28,189,1,45,60,55,60,53,0,0,0,0,7.42,25,1292.59,1,0,0,0
2000,19,187,2,0,0,37,0,0,56,42,53,53,6.93,27,1292.59,0,0,1,0
195,35,185,0,58,68,44,34,55,0,0,0,0,7.16,26,1292.59,0,0,0,1
865,28,176,1,54,59,31,32,49,0,0,0,0,7.08,26,1292.59,0,0,0,1
470,27,167,1,55,70,30,32,50,0,0,0,0,6.95,26,1292.59,0,0,0,1
550,23,186,2,45,49,23,32,44,0,0,0,0,6.59,26,1292.59,0,0,0,1
625,27,195,2,35,47,46,60,38,0,0,0,0,6.87,25,1292.59,1,0,0,0
480,26,180,1,43,62,31,43,50,0,0,0,0,6.78,23,1292.59,1,0,0,0
1100,25,194,2,0,0,12,0,0,59,25,56,51,7.24,21,1292.59,0,0,1,0
330,31,191,1,67,63,52,27,43,0,0,0,0,7.37,27,1292.59,0,1,0,0
620,28,180,1,55,62,32,32,57,0,0,0,0,7.32,26,1292.59,0,0,0,1
320,33,173,1,40,50,33,41,43,0,0,0,0,6.76,23,1292.59,1,0,0,0
290,28,190,2,35,47,51,61,40,0,0,0,0,7.03,24,1292.59,1,0,0,0
105,35,185,2,0,0,11,0,0,52,11,49,62,7.2,22,1292.59,0,0,1,0
475,29,168,1,50,52,39,45,51,0,0,0,0,6.95,28,1292.59,0,0,0,1
620,27,173,2,57,67,40,35,55,0,0,0,0,7.4,25,1292.59,0,0,0,1
1900,26,186,2,0,0,48,0,0,54,48,51,47,7.08,20,1292.59,0,0,1,0
465,21,192,2,64,59,50,26,37,0,0,0,0,7.08,25,1292.59,0,1,0,0
515,26,188,1,45,53,37,41,44,0,0,0,0,6.96,21,1292.59,0,0,0,1
720,23,173,2,44,61,40,41,52,0,0,0,0,6.94,25,1292.59,1,0,0,0
765,25,179,1,43,55,38,48,48,0,0,0,0,7.11,23,1292.59,1,0,0,0
620,23,192,2,59,45,45,31,39,0,0,0,0,6.73,26,1292.59,0,1,0,0
1100,24,177,2,55,69,23,29,50,0,0,0,0,7.09,28,1292.59,0,0,0,1
680,26,184,2,48,52,39,41,48,0,0,0,0,6.89,29,1292.59,0,0,0,1
370,30,189,2,0,0,44,0,0,49,45,54,54,7.13,24,1292.59,0,0,1,0
3100,27,178,2,71,74,53,37,66,0,0,0,0,7.38,14,1292.59,0,1,0,0
970,24,183,2,57,68,32,28,50,0,0,0,0,7.02,24,1292.59,0,0,0,1
140,24,184,2,35,47,59,65,38,0,0,0,0,7.06,24,1292.59,1,0,0,0
145,26,188,2,33,46,54,62,39,0,0,0,0,6.72,24,1292.59,1,0,0,0
90,31,185,2,0,0,11,0,0,48,11,45,54,7.09,21,1292.59,0,0,1,0
455,30,177,2,60,63,32,32,52,0,0,0,0,7.19,23,1292.59,0,0,0,1
325,24,165,2,46,56,35,40,44,0,0,0,0,6.72,24,1292.59,0,0,0,1
220,32,168,1,50,58,37,30,54,0,0,0,0,7.11,24,1292.59,0,0,0,1
105,35,189,2,36,47,50,61,34,0,0,0,0,6.9,22,1292.59,1,0,0,0
290,26,180,1,38,58,44,49,42,0,0,0,0,6.92,27,1292.59,1,0,0,0
390,24,180,1,43,60,40,46,48,0,0,0,0,7.02,26,1292.59,1,0,0,0
485,24,178,2,53,69,35,36,51,0,0,0,0,7.24,26,1292.59,0,0,0,1
290,21,175,2,51,71,19,25,47,0,0,0,0,6.57,23,1292.59,0,0,0,1
105,33,180,2,35,46,54,59,40,0,0,0,0,6.87,21,1292.59,1,0,0,0
385,23,188,2,0,0,17,0,0,54,27,45,47,7.37,26,1292.59,0,0,1,0
790,28,172,2,60,71,35,21,45,0,0,0,0,7.07,24,1292.59,0,1,0,0
535,24,175,2,48,50,33,36,51,0,0,0,0,6.96,25,1292.59,0,0,0,1
375,29,185,2,43,55,47,47,43,0,0,0,0,6.93,25,1292.59,0,0,0,1
320,29,183,2,0,0,11,0,0,51,22,45,49,7.02,22,1292.59,0,0,1,0
425,31,189,2,63,66,41,20,50,0,0,0,0,7.11,23,1292.59,0,1,0,0
290,22,182,2,53,65,30,30,44,0,0,0,0,6.71,23,1292.59,0,0,0,1
46,34,182,0,51,56,35,34,44,0,0,0,0,6.95,26,1292.59,0,0,0,1
195,27,185,2,0,0,21,0,0,47,32,49,39,7.01,22,1292.59,0,0,1,0
260,22,172,2,46,52,36,32,44,0,0,0,0,6.74,23,1292.59,0,0,0,1
310,22,170,2,51,66,27,34,48,0,0,0,0,6.82,20,1292.59,0,0,0,1
155,31,177,1,46,60,24,34,51,0,0,0,0,6.75,21,1292.59,1,0,0,0
140,34,180,2,44,46,39,49,44,0,0,0,0,6.7,23,1283.88,0,0,0,1
315,27,175,2,46,50,42,50,43,0,0,0,0,6.72,20,1283.88,0,0,0,1
340,27,182,2,31,39,35,57,32,0,0,0,0,6.53,14,1283.88,1,0,0,0
725,28,182,2,56,46,44,30,42,0,0,0,0,6.58,20,1283.88,0,1,0,0
455,35,184,2,71,55,52,35,47,0,0,0,0,7.3,32,1283.88,0,1,0,0
940,22,175,2,62,65,41,36,49,0,0,0,0,6.96,25,1283.88,0,1,0,0
475,26,180,1,58,51,41,33,44,0,0,0,0,6.77,18,1283.88,0,1,0,0
390,33,170,2,62,69,43,40,67,0,0,0,0,7.53,32,1283.88,0,0,0,1
720,29,173,2,53,59,42,39,60,0,0,0,0,7.01,17,1283.88,0,0,0,1
295,35,179,2,56,57,43,45,54,0,0,0,0,7.02,30,1283.88,0,0,0,1
590,30,183,2,55,52,40,40,55,0,0,0,0,6.84,32,1283.88,0,0,0,1
275,33,178,2,56,54,34,38,55,0,0,0,0,6.88,29,1283.88,0,0,0,1
160,36,185,2,60,60,36,38,61,0,0,0,0,7.08,28,1283.88,0,0,0,1
790,28,175,2,45,46,47,47,47,0,0,0,0,6.7,33,1283.88,0,0,0,1
430,31,186,2,37,54,59,68,39,0,0,0,0,6.76,15,1283.88,1,0,0,0
320,29,186,2,31,40,47,63,35,0,0,0,0,6.78,19,1283.88,1,0,0,0
540,31,185,2,35,42,49,62,36,0,0,0,0,6.7,34,1283.88,1,0,0,0
320,25,188,2,34,40,51,64,34,0,0,0,0,6.61,13,1283.88,1,0,0,0
680,31,190,2,0,0,47,0,0,64,44,53,55,6.99,37,1283.88,0,0,1,0
350,27,180,2,60,48,43,41,50,0,0,0,0,6.76,30,1283.88,0,1,0,0
155,34,178,2,55,46,43,41,37,0,0,0,0,6.67,21,1283.88,0,1,0,0
360,27,182,1,54,56,50,54,54,0,0,0,0,7.24,26,1283.88,0,0,0,1
69,36,180,2,46,46,44,46,47,0,0,0,0,6.57,18,1283.88,0,0,0,1
390,29,175,2,48,55,43,46,47,0,0,0,0,6.71,25,1283.88,0,0,0,1
275,26,179,1,39,46,50,64,38,0,0,0,0,6.81,29,1283.88,1,0,0,0
340,22,190,2,37,41,46,59,37,0,0,0,0,6.75,17,1283.88,1,0,0,0
290,30,190,2,33,41,45,62,34,0,0,0,0,6.68,24,1283.88,1,0,0,0
73,35,182,2,33,44,52,70,37,0,0,0,0,6.85,24,1283.88,1,0,0,0
370,28,176,2,0,0,42,0,0,60,41,50,51,6.98,30,1283.88,0,0,1,0
310,25,178,1,55,53,40,38,52,0,0,0,0,6.95,22,1283.88,0,0,0,1
515,24,182,2,37,44,43,59,36,0,0,0,0,6.74,25,1283.88,1,0,0,0
645,23,182,2,36,45,41,56,36,0,0,0,0,6.56,26,1283.88,1,0,0,0
580,24,186,2,0,0,40,0,0,54,45,45,51,6.87,26,1283.88,0,0,1,0
1400,30,185,2,65,50,56,36,46,0,0,0,0,7.14,29,1275.22,0,1,0,0
965,30,182,2,74,59,60,44,57,0,0,0,0,7.31,22,1275.22,0,1,0,0
1100,31,177,2,62,70,42,40,60,0,0,0,0,7.07,19,1275.22,0,0,0,1
500,24,175,0,55,51,27,29,57,0,0,0,0,6.58,19,1275.22,0,0,0,1
1000,31,184,2,48,50,65,69,49,0,0,0,0,7.14,30,1275.22,0,0,0,1
465,30,181,1,62,61,46,39,63,0,0,0,0,7.01,44,1275.22,0,0,0,1
72,35,182,2,49,51,53,57,51,0,0,0,0,6.94,27,1275.22,0,0,0,1
71,34,173,2,64,59,42,35,64,0,0,0,0,6.95,21,1275.22,0,0,0,1
53,37,178,1,56,54,37,39,52,0,0,0,0,6.9,28,1275.22,0,0,0,1
420,25,185,2,55,51,37,36,57,0,0,0,0,6.8,27,1275.22,0,0,0,1
295,25,180,2,52,52,39,47,55,0,0,0,0,6.73,26,1275.22,0,0,0,1
620,23,185,2,35,46,59,71,38,0,0,0,0,6.84,32,1275.22,1,0,0,0
760,23,193,2,36,43,66,79,36,0,0,0,0,7.13,27,1275.22,1,0,0,0
69,33,180,1,36,40,55,71,39,0,0,0,0,6.87,20,1275.22,1,0,0,0
155,31,192,2,34,40,50,66,33,0,0,0,0,6.67,18,1275.22,1,0,0,0
280,34,180,2,65,52,56,41,46,0,0,0,0,7.03,31,1275.22,0,1,0,0
570,28,177,2,61,56,46,35,53,0,0,0,0,7.06,29,1275.22,0,1,0,0
545,32,193,1,71,58,55,37,53,0,0,0,0,7.57,26,1275.22,0,1,0,0
620,29,170,2,67,62,48,41,62,0,0,0,0,7.35,27,1275.22,0,1,0,0
480,31,183,2,65,65,46,31,52,0,0,0,0,6.96,24,1275.22,0,1,0,0
370,26,180,2,52,52,47,43,58,0,0,0,0,6.91,35,1275.22,0,0,0,1
68,33,177,2,53,60,50,58,59,0,0,0,0,7.11,23,1275.22,0,0,0,1
1000,30,180,2,50,51,56,67,49,0,0,0,0,7.1,28,1275.22,0,0,0,1
97,33,182,1,54,60,41,38,57,0,0,0,0,6.91,22,1275.22,0,0,0,1
47,34,183,2,48,46,48,51,44,0,0,0,0,6.75,20,1275.22,0,0,0,1
725,30,188,2,36,46,53,68,41,0,0,0,0,7.11,21,1275.22,1,0,0,0
310,25,171,1,40,40,45,61,45,0,0,0,0,6.89,21,1275.22,1,0,0,0
110,26,185,2,36,45,54,63,39,0,0,0,0,6.83,15,1275.22,1,0,0,0
205,27,180,1,36,44,49,65,36,0,0,0,0,6.76,25,1275.22,1,0,0,0
230,28,182,2,33,40,51,70,37,0,0,0,0,6.76,20,1275.22,1,0,0,0
195,27,184,2,0,0,53,0,0,57,45,45,60,6.41,14,1275.22,0,0,1,0
1300,32,174,2,68,55,57,39,48,0,0,0,0,7.19,44,1275.22,0,1,0,0
580,30,189,2,62,50,47,37,44,0,0,0,0,6.81,27,1275.22,0,1,0,0
4700,32,179,2,70,79,65,45,80,0,0,0,0,7.95,30,1275.22,0,0,0,1
4300,26,168,0,69,66,47,33,70,0,0,0,0,7.15,24,1275.22,0,0,0,1
1600,30,178,1,45,44,45,48,44,0,0,0,0,6.82,14,1275.22,0,0,0,1
1300,28,183,1,50,53,53,56,49,0,0,0,0,6.84,27,1275.22,0,0,0,1
77,35,185,2,53,47,44,52,50,0,0,0,0,6.82,29,1275.22,0,0,0,1
400,29,179,2,50,59,44,47,50,0,0,0,0,6.8,31,1275.22,0,0,0,1
140,30,175,2,49,49,30,35,49,0,0,0,0,6.49,15,1275.22,0,0,0,1
52,34,183,2,44,46,47,57,40,0,0,0,0,6.67,22,1275.22,0,0,0,1
93,30,173,2,46,51,55,58,42,0,0,0,0,6.7,14,1275.22,0,0,0,1
105,34,186,2,38,52,64,71,46,0,0,0,0,7.07,36,1275.22,1,0,0,0
680,29,188,2,33,45,60,77,36,0,0,0,0,7.0,36,1275.22,1,0,0,0
81,35,180,2,40,46,47,62,44,0,0,0,0,6.92,33,1275.22,1,0,0,0
340,27,188,2,36,45,55,72,42,0,0,0,0,6.79,14,1275.22,1,0,0,0
160,28,178,2,43,49,37,48,52,0,0,0,0,6.78,22,1275.22,1,0,0,0
140,24,175,1,42,49,32,47,40,0,0,0,0,6.57,23,1275.22,1,0,0,0
320,30,187,1,37,45,53,67,44,0,0,0,0,6.84,21,1275.22,1,0,0,0
94,31,183,0,34,43,51,66,39,0,0,0,0,6.62,13,1275.22,1,0,0,0
415,33,191,2,0,0,50,0,0,60,42,56,57,6.93,42,1275.22,0,0,1,0
1600,31,182,2,73,60,64,40,50,0,0,0,0,7.35,17,1275.22,0,1,0,0
270,26,179,2,59,53,45,38,47,0,0,0,0,6.85,32,1275.22,0,1,0,0
380,27,181,2,59,48,42,36,46,0,0,0,0,6.75,22,1275.22,0,1,0,0
190,27,187,2,61,55,37,28,46,0,0,0,0,6.83,24,1275.22,0,1,0,0
760,28,180,2,59,48,39,33,47,0,0,0,0,6.75,24,1275.22,0,0,0,1
2400,26,165,2,57,63,51,43,64,0,0,0,0,7.09,23,1275.22,0,0,0,1
220,33,180,2,62,65,47,39,66,0,0,0,0,6.98,15,1275.22,0,0,0,1
280,30,170,2,45,48,39,46,46,0,0,0,0,6.7,26,1275.22,0,0,0,1
